baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison,gene_id
59.6742057147598,0.386782369285548,0.6134368892763,0.630516970933804,0.528356402839631,1,Double.KDKO vs Wildtype,YOR060C
555.709839449273,-0.226539667997866,0.217766814116619,-1.04028554082877,0.298207259800906,1,Double.KDKO vs Wildtype,YOR061W
69.5872407263967,-0.325542966502468,0.375382802153637,-0.867229304685165,0.385816382800652,1,Double.KDKO vs Wildtype,YOR062C
20265.2731254445,-0.203812980569956,0.181946799695853,-1.12017898039787,0.262637499328539,1,Double.KDKO vs Wildtype,YOR063W
61.6462431002208,-0.0774640059657512,0.41436430869636,-0.186946617601942,0.851702487900959,1,Double.KDKO vs Wildtype,YOR064C
5357.50746324179,0.300050542099082,0.434215933645695,0.691016885492536,0.489554929772041,1,Double.KDKO vs Wildtype,YOR065W
1010.71144360557,0.290986734638815,0.469463896136861,0.61982771632344,0.535371219041525,1,Double.KDKO vs Wildtype,YOR066W
991.796407189684,0.254209131923997,0.270609089228876,0.939396132806876,0.347527397788685,1,Double.KDKO vs Wildtype,YOR067C
0.926739712769578,0.0147033871606965,2.15028228318982,0.00683788694891018,0.994544198090863,1,Double.KDKO vs Wildtype,YOR068C
242.15958984881,0.161575792152637,0.183317012999078,0.881400964969079,0.378100835567942,1,Double.KDKO vs Wildtype,YOR069W
619.414594203931,0.359599970380627,0.401343279945637,0.89599100906669,0.370257565176978,1,Double.KDKO vs Wildtype,YOR070C
693.473549013665,0.177706310497587,0.455889881986513,0.389800953079377,0.696683738954106,1,Double.KDKO vs Wildtype,YOR071C
39.1569686623868,0.496666260302043,0.491340195496925,1.01083987195416,0.312093076209884,1,Double.KDKO vs Wildtype,YOR072W
20.4675841784903,0.443864185331946,0.595079548338565,0.745890505851184,0.455733560917362,1,Double.KDKO vs Wildtype,YOR072W-A
0,NA,NA,NA,NA,NA,Double.KDKO vs Wildtype,YOR072W-B
223.676767173931,-0.330593676812321,0.237302288799666,-1.39313311508518,0.163579540862636,1,Double.KDKO vs Wildtype,YOR073W
0.157349267404604,1.12000408645817,4.40735632396697,0.254121519598415,0.799401678719601,1,Double.KDKO vs Wildtype,YOR073W-A
454.418276892844,0.249594477264944,0.343556784031921,0.726501378711688,0.467531462603449,1,Double.KDKO vs Wildtype,YOR074C
42.3366482628011,0.598203084958696,0.548336277049579,1.09094201860478,0.275298396453485,1,Double.KDKO vs Wildtype,YOR075W
162.670116877875,0.186687007741582,0.352324672265923,0.529872082306734,0.596200623666491,1,Double.KDKO vs Wildtype,YOR076C
33.8318828367574,-0.191175283769858,0.517570122041173,-0.369370787896157,0.711851368768882,1,Double.KDKO vs Wildtype,YOR077W
73.9452012528144,-0.00450190070918752,0.634936892013322,-0.00709031207009005,0.994342796868355,1,Double.KDKO vs Wildtype,YOR078W
123.557142460833,0.252029604497436,0.420147170724159,0.599860291961606,0.548599347713576,1,Double.KDKO vs Wildtype,YOR079C
116.920615614225,-0.0103298205829916,0.468576339506373,-0.0220451177579169,0.982411965504737,1,Double.KDKO vs Wildtype,YOR080W
1078.43455104555,0.28811849205595,0.406740640538638,0.708359242573843,0.478722196026169,1,Double.KDKO vs Wildtype,YOR081C
0.686497282252872,-1.11901962545058,2.34640952003373,-0.476907213296037,0.633428195261823,1,Double.KDKO vs Wildtype,YOR082C
97.0039235325176,0.21854652958429,0.437808535998679,0.499182888441787,0.617650548231385,1,Double.KDKO vs Wildtype,YOR083W
516.178896330411,0.608706261277371,0.511410462095758,1.19024991937571,0.233948178091798,1,Double.KDKO vs Wildtype,YOR084W
3744.75089214998,0.329189968526793,0.423461618291434,0.777378525720927,0.436935478160103,1,Double.KDKO vs Wildtype,YOR085W
770.419105524497,-0.117731377922729,0.227290617269419,-0.517977289767206,0.604474114554804,1,Double.KDKO vs Wildtype,YOR086C
569.163448842236,0.300968179323404,0.214402280858199,1.40375455950703,0.160391949500944,1,Double.KDKO vs Wildtype,YOR087W
327.446496305282,-0.33394579560184,0.329004210064261,-1.01501982462964,0.31009637753863,1,Double.KDKO vs Wildtype,YOR089C
399.080512556821,0.297418803517438,0.295157087790194,1.00766275255044,0.313616392134161,1,Double.KDKO vs Wildtype,YOR090C
628.669672092329,-0.233212477746074,0.224479874039543,-1.03890149949475,0.298850548950559,1,Double.KDKO vs Wildtype,YOR091W
517.031596627275,-0.0278034944929777,0.313668917592667,-0.0886396226516889,0.929368317682091,1,Double.KDKO vs Wildtype,YOR092W
295.687067335078,0.00671577598809841,0.184951493011493,0.0363110125727997,0.971034368968246,1,Double.KDKO vs Wildtype,YOR093C
113.873356617138,-0.0479064420684786,0.277512315468522,-0.172628166024267,0.862943710982085,1,Double.KDKO vs Wildtype,YOR094W
378.092438931667,-0.174243564587619,0.450540430689248,-0.38674345900779,0.698946139217574,1,Double.KDKO vs Wildtype,YOR095C
2445.25267031031,0.0121875538711666,0.35151358702186,0.0346716437746364,0.972341572317018,1,Double.KDKO vs Wildtype,YOR096W
28.1678918883337,0.416683003725142,0.653314631755096,0.637798364634425,0.523604944265613,1,Double.KDKO vs Wildtype,YOR097C
1144.97623538587,-0.0932824755233703,0.358164333636867,-0.260446020898181,0.794519747870337,1,Double.KDKO vs Wildtype,YOR098C
2514.85081635272,0.136025089975415,0.256054598430123,0.531234708571484,0.595256143835374,1,Double.KDKO vs Wildtype,YOR099W
15.8619244604835,-0.604839376835471,0.5577561499865,-1.08441543289144,0.278180644069178,1,Double.KDKO vs Wildtype,YOR100C
276.793040438377,-0.123665199309193,0.460616170732781,-0.268477763410819,0.788331589001845,1,Double.KDKO vs Wildtype,YOR101W
2.21937567991917,0.181334852598436,1.06666735393547,0.17000131477672,0.865009102659626,1,Double.KDKO vs Wildtype,YOR102W
95.2249040570001,0.50079580010628,0.485144475879542,1.03226116137541,0.301949790184321,1,Double.KDKO vs Wildtype,YOR103C
66.965301006477,-0.0934844039805408,0.309878507081731,-0.301680826014448,0.762895386293913,1,Double.KDKO vs Wildtype,YOR104W
11.1289721491612,-0.0624525875150136,0.533663887808589,-0.117026070044698,0.906839394512769,1,Double.KDKO vs Wildtype,YOR105W
127.485742089489,-0.486004283349399,0.298411407020158,-1.62863842304985,0.103389585288087,1,Double.KDKO vs Wildtype,YOR106W
80.8608382820814,-0.430511672183791,0.360896647992585,-1.19289462669832,0.232910643893402,1,Double.KDKO vs Wildtype,YOR107W
0,NA,NA,NA,NA,NA,Double.KDKO vs Wildtype,YOR108C-A
2940.78269215774,0.288285693763107,0.486011772002145,0.593166072038754,0.553070016045364,1,Double.KDKO vs Wildtype,YOR108W
830.095525952808,0.118933096262178,0.402438328540071,0.295531235043225,0.767588095174776,1,Double.KDKO vs Wildtype,YOR109W
152.807493039438,-0.166848622503509,0.269248371354698,-0.619682940565342,0.535466549213713,1,Double.KDKO vs Wildtype,YOR110W
60.6233823146518,0.080334931804767,0.444495390179369,0.180732879529637,0.856577249620631,1,Double.KDKO vs Wildtype,YOR111W
522.825475503032,0.251078774407587,0.234440763163552,1.07096893483676,0.284183397963309,1,Double.KDKO vs Wildtype,YOR112W
293.123510093259,0.347649119331022,0.268777189629274,1.2934472594588,0.195856413840359,1,Double.KDKO vs Wildtype,YOR113W
71.9307465841658,0.693030794508849,0.410297759258892,1.68909232105154,0.0912017391962675,1,Double.KDKO vs Wildtype,YOR114W
73.1867100264831,-0.161148357275491,0.451073700743483,-0.357255049473906,0.720900877781045,1,Double.KDKO vs Wildtype,YOR115C
1190.56036413837,-0.0361756461409499,0.307858033675913,-0.1175075592766,0.906457854109195,1,Double.KDKO vs Wildtype,YOR116C
686.002972093634,-0.151617427828188,0.220659743471886,-0.687109598890226,0.49201366579696,1,Double.KDKO vs Wildtype,YOR117W
82.5169048706701,-0.121342323298287,0.362771775627995,-0.334486670271498,0.738012347832308,1,Double.KDKO vs Wildtype,YOR118W
159.119129016704,-0.241264202503274,0.443454159252338,-0.544056691023136,0.586402461947381,1,Double.KDKO vs Wildtype,YOR119C
304.982359759271,-0.558235340993185,0.228125454053336,-2.44705415846611,0.0144029194851806,0.794395507467119,Double.KDKO vs Wildtype,YOR120W
172.617028393623,0.216157250435739,0.509891025839129,0.423928328763992,0.671618083432561,1,Double.KDKO vs Wildtype,YOR121C
1635.12248512218,0.118732442311375,0.235254195294425,0.504698512019217,0.613770606322784,1,Double.KDKO vs Wildtype,YOR122C
242.050698564577,0.0732529777055157,0.32913469651176,0.222562308021204,0.823876174483115,1,Double.KDKO vs Wildtype,YOR123C
478.082736513891,0.0342205059150573,0.200799148377004,0.170421568974026,0.864678610666445,1,Double.KDKO vs Wildtype,YOR124C
49.652247923112,0.200380366244846,0.387466518212938,0.517155307170886,0.605047747895284,1,Double.KDKO vs Wildtype,YOR125C
404.050750309311,0.519288390609166,0.351814304300398,1.47602978122734,0.139935897546759,1,Double.KDKO vs Wildtype,YOR126C
327.688720194863,-0.314355251942205,0.278423076932711,-1.12905602296098,0.258874201289543,1,Double.KDKO vs Wildtype,YOR127W
381.851599492719,0.108028082143947,0.201417232460167,0.53633981970888,0.591723715066565,1,Double.KDKO vs Wildtype,YOR128C
399.782196903258,-0.160959821203756,0.26960488152825,-0.597021167759866,0.550493248107669,1,Double.KDKO vs Wildtype,YOR129C
85.9568550077536,0.0329708879234525,0.306297676195239,0.10764328457535,0.914278660325414,1,Double.KDKO vs Wildtype,YOR130C
298.697430703942,0.0910454090613989,0.334237315371622,0.272397499842799,0.785316394882906,1,Double.KDKO vs Wildtype,YOR131C
422.20597229758,-0.019408008367748,0.273179707730363,-0.0710448390511653,0.943362069223262,1,Double.KDKO vs Wildtype,YOR132W
5.20244130166911,-0.627888149372042,0.814127223791148,-0.771240822101678,0.440564201727332,1,Double.KDKO vs Wildtype,YOR133W
6.32260532600756,-0.29785411560585,0.782005022094759,-0.380885169775492,0.703288457340183,1,Double.KDKO vs Wildtype,YOR134W
0.339876418354839,1.12001764241677,4.00517981210171,0.279642286978632,0.779751960558578,1,Double.KDKO vs Wildtype,YOR135C
3743.15550520638,0.0258551514997759,0.244915805707689,0.105567508903996,0.915925504797832,1,Double.KDKO vs Wildtype,YOR136W
161.954316907056,0.561672691599005,0.245705289934435,2.2859609239544,0.0222565446995096,0.96868961215961,Double.KDKO vs Wildtype,YOR137C
164.556006326137,0.00180886088350923,0.209321961550815,0.00864152461647037,0.993105146740111,1,Double.KDKO vs Wildtype,YOR138C
1.39379802414473,-1.07273049443851,1.79448143696527,-0.597794143946482,0.54997729859379,1,Double.KDKO vs Wildtype,YOR139C
1060.88469374783,0.722754521506511,0.475949686709381,1.51855236317832,0.128875209606223,1,Double.KDKO vs Wildtype,YOR140W
465.141801492464,-0.206709974421341,0.236167467804461,-0.875268623333382,0.381427762241572,1,Double.KDKO vs Wildtype,YOR141C
1464.36337154853,0.326685057853298,0.250257990244047,1.30539311665821,0.191759021040781,1,Double.KDKO vs Wildtype,YOR142W
0,NA,NA,NA,NA,NA,Double.KDKO vs Wildtype,YOR142W-A
0,NA,NA,NA,NA,NA,Double.KDKO vs Wildtype,YOR142W-B
78.3961875345354,0.23462257694911,0.431622875221857,0.543582350283247,0.586728908007663,1,Double.KDKO vs Wildtype,YOR143C
285.975888340994,-0.265504951305859,0.30052262135276,-0.883477423798336,0.376978375126418,1,Double.KDKO vs Wildtype,YOR144C
776.543762613218,-0.428435780948701,0.251953186064082,-1.70045788124994,0.0890448324135867,1,Double.KDKO vs Wildtype,YOR145C
0.424740408567192,2.04532523474001,3.24136970059202,0.631006464448177,0.528036297642924,1,Double.KDKO vs Wildtype,YOR146W
129.312261097459,0.0225928515284275,0.372977976248614,0.0605742241289011,0.951698301982857,1,Double.KDKO vs Wildtype,YOR147W
17.0780153789582,0.441835083699078,0.620789810904668,0.711730566349338,0.476631635951647,1,Double.KDKO vs Wildtype,YOR148C
938.085569980131,0.238877545121052,0.312977375946567,0.763242213270504,0.445318957859407,1,Double.KDKO vs Wildtype,YOR149C
120.992438364963,0.507798641934928,0.460604423354704,1.10246149664933,0.270261088811157,1,Double.KDKO vs Wildtype,YOR150W
1324.37541314834,-0.0489723230409726,0.248285077291464,-0.197242313453593,0.843637919611943,1,Double.KDKO vs Wildtype,YOR151C
89.3632635130442,0.367398132765169,0.315607165782838,1.16409946476934,0.244383705533462,1,Double.KDKO vs Wildtype,YOR152C
6739.45605557261,0.589713723244452,0.353520598131615,1.66811701032736,0.0952925010402363,1,Double.KDKO vs Wildtype,YOR153W
191.057250195824,-0.468337665017334,0.354020376537072,-1.32291160638402,0.185864775117611,1,Double.KDKO vs Wildtype,YOR154W
256.628554792574,0.220371499248446,0.232295591022739,0.94866845418032,0.34278926307434,1,Double.KDKO vs Wildtype,YOR155C
239.867692362026,0.127700121481356,0.350126179143686,0.364726001905015,0.715315947010689,1,Double.KDKO vs Wildtype,YOR156C
1322.24046383546,0.0234749836377283,0.229206440624224,0.102418516573078,0.918424486855482,1,Double.KDKO vs Wildtype,YOR157C
213.767639587435,0.392117875048538,0.468813581915523,0.836404682318259,0.40292727935604,1,Double.KDKO vs Wildtype,YOR158W
36.3758109014758,0.564603146354018,0.530519816759578,1.06424515827254,0.287217654687633,1,Double.KDKO vs Wildtype,YOR159C
817.178415369896,-0.224384139504505,0.269283000686642,-0.833265148309956,0.404695207355127,1,Double.KDKO vs Wildtype,YOR160W
1304.78544961997,-0.238869589951593,0.364344011847636,-0.655615523198129,0.512071535038123,1,Double.KDKO vs Wildtype,YOR161C
7.61605750828275,-0.355261443985945,0.687619157198535,-0.516654372215769,0.605397452774166,1,Double.KDKO vs Wildtype,YOR161C-C
0.257951453743262,-0.851994773673902,4.4015063703921,-0.193568906182909,0.846513446932833,1,Double.KDKO vs Wildtype,YOR161W-A
7.80283226921452,1.39615931612971,0.797579319902967,1.75049588334307,0.0800327838771508,1,Double.KDKO vs Wildtype,YOR161W-B
245.946659267709,-0.175097496163839,0.292787473896582,-0.598036158560824,0.549815806611542,1,Double.KDKO vs Wildtype,YOR162C
249.437541817592,0.0931984529319842,0.268345323321713,0.347307908251677,0.728360010214213,1,Double.KDKO vs Wildtype,YOR163W
162.906866689492,0.109699622023266,0.527375216198106,0.208010575115948,0.835220710205603,1,Double.KDKO vs Wildtype,YOR164C
225.386231927641,0.356626482229027,0.535367458584752,0.666134029086811,0.505325435528866,1,Double.KDKO vs Wildtype,YOR165W
349.492374123159,-0.136645048621421,0.283131438962023,-0.482620542326102,0.62936519052682,1,Double.KDKO vs Wildtype,YOR166C
2619.1562742378,0.375559605111294,0.236937222584666,1.58505954030542,0.1129528070688,1,Double.KDKO vs Wildtype,YOR167C
1786.45201964119,-0.140248370635898,0.216487980721282,-0.6478344440584,0.517092034908337,1,Double.KDKO vs Wildtype,YOR168W
5.78276728366578,-0.0186205240199049,0.758647417769046,-0.0245443714481521,0.980418391065591,1,Double.KDKO vs Wildtype,YOR169C
0,NA,NA,NA,NA,NA,Double.KDKO vs Wildtype,YOR170W
872.002867672429,-0.177111837690451,0.153365881634714,-1.15483206435897,0.248159203780333,1,Double.KDKO vs Wildtype,YOR171C
196.394148094494,0.0185209981568467,0.207600976069494,0.0892144078872097,0.928911515198956,1,Double.KDKO vs Wildtype,YOR172W
41.4163074548834,-0.762173900141138,0.537425411351111,-1.41819475604066,0.156133912495234,1,Double.KDKO vs Wildtype,YOR173W
218.47367420396,-0.135690136605257,0.323974361956749,-0.418829859825055,0.675340480644769,1,Double.KDKO vs Wildtype,YOR174W
544.141234566221,0.130431019876731,0.280438907728278,0.465096020139644,0.641862695934273,1,Double.KDKO vs Wildtype,YOR175C
1165.7339330524,0.0820648573146138,0.259429679671856,0.316327944506638,0.751753602654501,1,Double.KDKO vs Wildtype,YOR176W
25.572067140748,0.575275435830981,0.417928679809731,1.37649188395705,0.168669398319429,1,Double.KDKO vs Wildtype,YOR177C
44.408966414012,-1.38009051714415,0.724834091657283,-1.90400883875187,0.0569090330598066,1,Double.KDKO vs Wildtype,YOR178C
32.9457905448058,0.0482045293545128,0.433381745489361,0.111228795066303,0.911434918142132,1,Double.KDKO vs Wildtype,YOR179C
153.090325779289,0.220190069985199,0.443938791588475,0.495991956903177,0.6199000856404,1,Double.KDKO vs Wildtype,YOR180C
1117.52394374061,1.1172960626375,0.689255121770076,1.62101960123006,0.105013435000088,1,Double.KDKO vs Wildtype,YOR181W
60.891689309261,0.556348048749857,0.602379816806443,0.923583482095022,0.35570321711871,1,Double.KDKO vs Wildtype,YOR182C
1.94159909226164,-0.620626132889861,1.15129900727828,-0.539065984567333,0.589841325474187,1,Double.KDKO vs Wildtype,YOR183W
904.76731755629,0.239490966024828,0.134451738378469,1.78124112721164,0.0748730675891486,1,Double.KDKO vs Wildtype,YOR184W
63.7772920454639,-0.815048461820231,0.554235737875956,-1.47058084876268,0.141404506307532,1,Double.KDKO vs Wildtype,YOR185C
0.186009746519055,1.12000408645817,4.40735632396697,0.254121519598415,0.799401678719601,1,Double.KDKO vs Wildtype,YOR186C-A
4.36297257867193,-0.124859886987103,0.947250887206232,-0.13181290054566,0.895132282430017,1,Double.KDKO vs Wildtype,YOR186W
3057.61693185931,0.29514564980521,0.217500440910337,1.35698874250504,0.174784787521192,1,Double.KDKO vs Wildtype,YOR187W
870.852810226286,-0.17067248652248,0.366105529691128,-0.466183853236171,0.641083906002814,1,Double.KDKO vs Wildtype,YOR188W
53.1618112970181,0.191653662435361,0.332547954796062,0.576318872725873,0.564399668677435,1,Double.KDKO vs Wildtype,YOR189W
10.6292314683756,-0.0534976566358351,0.672604344246143,-0.0795380777621879,0.936604645860012,1,Double.KDKO vs Wildtype,YOR190W
164.263753271784,-0.265008639465835,0.306946399242761,-0.863371064523363,0.387933483270577,1,Double.KDKO vs Wildtype,YOR191W
67.540267309139,-0.204789822063766,0.321711228272008,-0.636564111124575,0.524408808398173,1,Double.KDKO vs Wildtype,YOR192C
0,NA,NA,NA,NA,NA,Double.KDKO vs Wildtype,YOR192C-A
0,NA,NA,NA,NA,NA,Double.KDKO vs Wildtype,YOR192C-B
0,NA,NA,NA,NA,NA,Double.KDKO vs Wildtype,YOR192C-C
69.6579573524702,0.175919809177426,0.34317348692106,0.512626458284326,0.608212641715875,1,Double.KDKO vs Wildtype,YOR193W
187.751371084169,0.0804036954969677,0.397324639985731,0.202362721576631,0.839633169346309,1,Double.KDKO vs Wildtype,YOR194C
78.4590628599451,0.0802069891194091,0.400200144498934,0.200417191802445,0.841154315130332,1,Double.KDKO vs Wildtype,YOR195W
202.206274535455,0.1413247817519,0.386524296604073,0.365629749522999,0.714641373054775,1,Double.KDKO vs Wildtype,YOR196C
1695.74618095588,0.367449677567771,0.55358280237969,0.6637664248026,0.50683981794276,1,Double.KDKO vs Wildtype,YOR197W
2415.17857227521,0.0100274325018028,0.249072937060197,0.0402590205911425,0.967886624104521,1,Double.KDKO vs Wildtype,YOR198C
0.0825100399191824,1.11999474501816,4.40735632396697,0.254119400087459,0.799403316112734,1,Double.KDKO vs Wildtype,YOR199W
0,NA,NA,NA,NA,NA,Double.KDKO vs Wildtype,YOR200W
348.314119930087,-0.113164215039824,0.224953966976361,-0.503054987475352,0.614925612534218,1,Double.KDKO vs Wildtype,YOR201C
363.139342250425,0.207787007067713,0.207040167950319,1.00360721846774,0.31556797385295,1,Double.KDKO vs Wildtype,YOR202W
15.8232296551808,0.162864855936912,0.546256340906096,0.298147305103612,0.765590738136197,1,Double.KDKO vs Wildtype,YOR203W
8321.77465622715,-0.125420746455878,0.345637274340949,-0.362868115700271,0.716703405661512,1,Double.KDKO vs Wildtype,YOR204W
598.004303577273,0.0536804262526518,0.148484553061439,0.361521957307169,0.717709293789505,1,Double.KDKO vs Wildtype,YOR205C
772.470644067476,-0.48174879560267,0.319578656872481,-1.50744984135439,0.131695391473226,1,Double.KDKO vs Wildtype,YOR206W
759.266099201656,-0.320511727985269,0.247258840625644,-1.29625993220008,0.19488594779346,1,Double.KDKO vs Wildtype,YOR207C
596.978305294367,0.198795713932455,0.346140515457032,0.574320846751998,0.565750704731608,1,Double.KDKO vs Wildtype,YOR208W
1607.54193988435,-0.077389010728174,0.176158011610019,-0.439315873407442,0.660432674071781,1,Double.KDKO vs Wildtype,YOR209C
501.097128709266,0.311196415711729,0.482095711759908,0.645507537446652,0.518598335313947,1,Double.KDKO vs Wildtype,YOR210W
251.378317119027,0.022609016822289,0.267686630267032,0.0844607621969584,0.932690098560148,1,Double.KDKO vs Wildtype,YOR211C
243.418582748934,-0.169224092274355,0.300358019168898,-0.563407938108676,0.573157133016295,1,Double.KDKO vs Wildtype,YOR212W
311.631420412673,-0.262764646473227,0.269193890946808,-0.976116677644626,0.329006647575658,1,Double.KDKO vs Wildtype,YOR213C
1.2597543196773,2.78033875118771,2.39847957164931,1.15920885216288,0.246371064046683,1,Double.KDKO vs Wildtype,YOR214C
136.918754620882,0.205187589537905,0.439697518679977,0.466656237119331,0.640745844859123,1,Double.KDKO vs Wildtype,YOR215C
180.184307955388,0.00812098031180612,0.416569556631258,0.0194948963085046,0.984446308426524,1,Double.KDKO vs Wildtype,YOR216C
486.163972602461,0.0351650209545925,0.255120439503523,0.137836940948461,0.890369288341854,1,Double.KDKO vs Wildtype,YOR217W
0.403550930673814,3.02710307478125,4.30924755238805,0.702466738793812,0.482388137461273,1,Double.KDKO vs Wildtype,YOR218C
442.179200771951,0.287297544316238,0.244747845009504,1.17385117039573,0.240454643776332,1,Double.KDKO vs Wildtype,YOR219C
199.439440583094,-0.493221479887865,0.317315447908711,-1.55435697549071,0.12009928995767,1,Double.KDKO vs Wildtype,YOR220W
1322.64986704596,0.408149392513917,0.315585119614281,1.29331000464398,0.195903861806709,1,Double.KDKO vs Wildtype,YOR221C
200.602813704121,0.506475818061185,0.323913840791,1.56361277068114,0.117908533938417,1,Double.KDKO vs Wildtype,YOR222W
48.2226883519908,0.310539375745765,0.344301787195906,0.901939482437451,0.367089016291522,1,Double.KDKO vs Wildtype,YOR223W
2499.15263520052,-0.0299109647242458,0.337318057142762,-0.0886728833244367,0.92934188359428,1,Double.KDKO vs Wildtype,YOR224C
0.0582062473947181,1.11999474501816,4.40735632396697,0.254119400087459,0.799403316112734,1,Double.KDKO vs Wildtype,YOR225W
492.828618839764,0.165834442627687,0.295716416504261,0.560788760353781,0.574941549762898,1,Double.KDKO vs Wildtype,YOR226C
1253.82799386396,0.329654696942552,0.372980227917832,0.883839603999531,0.376782803958611,1,Double.KDKO vs Wildtype,YOR227W
216.025554986125,0.820837083419097,0.434182882917023,1.89053303507584,0.0586867067080962,1,Double.KDKO vs Wildtype,YOR228C
105.414187841647,-0.1957004215763,0.25408612040105,-0.770212954833602,0.44117358046918,1,Double.KDKO vs Wildtype,YOR229W
3547.31001776121,0.16719050757882,0.276225980580485,0.605267133915033,0.54500151536958,1,Double.KDKO vs Wildtype,YOR230W
1.72193451540713,-0.0835933190467254,1.64356433251184,-0.0508609960639453,0.959436285892942,1,Double.KDKO vs Wildtype,YOR231C-A
780.638243027479,0.29551778582248,0.406300980885838,0.727337121308881,0.467019463177834,1,Double.KDKO vs Wildtype,YOR231W
529.351322783916,0.127502819320793,0.435349371095891,0.292874706582979,0.769617922778209,1,Double.KDKO vs Wildtype,YOR232W
472.686792228407,-0.298543829781135,0.290420777966119,-1.02796994027736,0.303963967840289,1,Double.KDKO vs Wildtype,YOR233W
245.699465433057,-0.0936564862322961,0.355604613778392,-0.26337252837406,0.792263462532436,1,Double.KDKO vs Wildtype,YOR234C
1.45926998727985,1.18704800974811,1.9424848514346,0.611097692150043,0.541134907593602,1,Double.KDKO vs Wildtype,YOR235W
212.791761610962,-0.146201197164628,0.245294560485092,-0.596022989158428,0.551159869025473,1,Double.KDKO vs Wildtype,YOR236W
8.64257551841963,0.424006892165511,0.800534120343357,0.529654990824938,0.596351159745547,1,Double.KDKO vs Wildtype,YOR237W
141.069492026334,0.120470222006843,0.361810102451571,0.33296533510412,0.739160450112424,1,Double.KDKO vs Wildtype,YOR238W
552.9689193384,-0.148839314687495,0.178185733117184,-0.835304331518005,0.403546379207782,1,Double.KDKO vs Wildtype,YOR239W
361.178038383279,-0.0723261047437342,0.178009377200088,-0.406305026630352,0.684518492476406,1,Double.KDKO vs Wildtype,YOR241W
6.15862086725546,-0.222160354272469,0.776938362727728,-0.285943344968182,0.774921514615739,1,Double.KDKO vs Wildtype,YOR242C
691.960014552439,-0.421937432095213,0.259650344147148,-1.62502165549257,0.104157944634279,1,Double.KDKO vs Wildtype,YOR243C
118.530732716196,0.0462142293126549,0.349664628666343,0.132167298387946,0.894851966278324,1,Double.KDKO vs Wildtype,YOR244W
120.26539175616,-0.00854986410196951,0.275455761794511,-0.0310389735406866,0.975238458244547,1,Double.KDKO vs Wildtype,YOR245C
435.91977270526,0.0227901244455395,0.315232190143678,0.072296310967329,0.942366100437745,1,Double.KDKO vs Wildtype,YOR246C
8969.75762508079,1.44518114118144,0.701355903091361,2.06055318677938,0.0393456867567136,1,Double.KDKO vs Wildtype,YOR247W
51.8552305365522,0.808339363744754,0.413646169014198,1.95418070877144,0.0506798499074606,1,Double.KDKO vs Wildtype,YOR248W
87.6905598785317,-0.101218523734333,0.257913567908373,-0.392451333813863,0.694724762984021,1,Double.KDKO vs Wildtype,YOR249C
279.94794278476,0.194352428269477,0.170548109848568,1.13957538692188,0.254463244366158,1,Double.KDKO vs Wildtype,YOR250C
576.689298022722,0.0359735239111042,0.197129867367088,0.182486420711254,0.855201010138443,1,Double.KDKO vs Wildtype,YOR251C
193.539716927873,-0.255409373275192,0.377214508501771,-0.677093185756912,0.498346832107302,1,Double.KDKO vs Wildtype,YOR252W
35.3114849183011,0.495042258857763,0.508367286175525,0.973788582231547,0.330161523409354,1,Double.KDKO vs Wildtype,YOR253W
1512.48369299794,-0.023193478285033,0.194255964383682,-0.119396479581048,0.90496125023299,1,Double.KDKO vs Wildtype,YOR254C
1.20727300309515,1.04726001358024,1.76658625937411,0.592815668084771,0.553304520879247,1,Double.KDKO vs Wildtype,YOR255W
232.613533240145,0.0427802572960333,0.188686802784381,0.226726282202788,0.820636589007316,1,Double.KDKO vs Wildtype,YOR256C
88.7884421252586,-0.185971998605215,0.405818761603685,-0.458263678767105,0.646763015385647,1,Double.KDKO vs Wildtype,YOR257W
35.3471216342956,-0.0654548140015546,0.466975605907178,-0.140167523043089,0.888527631401331,1,Double.KDKO vs Wildtype,YOR258W
1155.64637114194,-0.589944680232819,0.311716459652804,-1.89256826825863,0.0584153069554975,1,Double.KDKO vs Wildtype,YOR259C
2128.42646612727,-0.0737319889391826,0.408698778273619,-0.180406678117888,0.856833311962715,1,Double.KDKO vs Wildtype,YOR260W
184.441019179825,-0.065982427034539,0.530168822402999,-0.124455502184139,0.900954630500399,1,Double.KDKO vs Wildtype,YOR261C
106.105158439478,-0.271427273109166,0.380130413946555,-0.714037243932099,0.475204149715488,1,Double.KDKO vs Wildtype,YOR262W
0.0942998382796638,-0.852013598263168,4.40150637041344,-0.193573183033503,0.846510097836129,1,Double.KDKO vs Wildtype,YOR263C
354.355850209163,0.228283569110256,0.214863234988247,1.06245989046355,0.288026957446286,1,Double.KDKO vs Wildtype,YOR264W
132.959470864064,-0.0583921643911643,0.265445972297338,-0.219977586722456,0.825888610375652,1,Double.KDKO vs Wildtype,YOR265W
219.9343120644,0.127948034202016,0.25679925213743,0.498241459572254,0.618313863568332,1,Double.KDKO vs Wildtype,YOR266W
751.93840263669,-0.162298941167524,0.328520978890179,-0.494029153680863,0.621285590327337,1,Double.KDKO vs Wildtype,YOR267C
1.84002782126392,0.388633198769098,1.30442473567706,0.297934551637722,0.765753116388825,1,Double.KDKO vs Wildtype,YOR268C
115.632254039823,-0.0675949931838292,0.260795362285752,-0.259187865119187,0.795490293505851,1,Double.KDKO vs Wildtype,YOR269W
